date,open,high,low,close,volume
2020-01-25 11:30:00+03:30,159.53,161.52,158.8,159.29,43622.15031
2020-01-25 15:30:00+03:30,159.3,161,158.7,160.41,25015.67605
2020-01-25 19:30:00+03:30,160.43,161.6,159.95,161,24774.52771
2020-01-25 23:30:00+03:30,161,162.79,160.14,160.35,32331.99555
2020-01-26 03:30:00+03:30,160.36,161.78,159.41,161.22,29271.42445
2020-01-26 07:30:00+03:30,161.22,161.69,160.46,161.23,17225.08052
2020-01-26 11:30:00+03:30,161.24,163.63,160.87,163.14,56736.30919
2020-01-26 15:30:00+03:30,163.17,164.1,162.78,163.37,36517.27056
2020-01-26 19:30:00+03:30,163.35,167.05,163.19,166.18,70824.72197
2020-01-26 23:30:00+03:30,166.12,168.08,166,167.86,41007.75089
2020-01-27 03:30:00+03:30,167.91,169.75,167.38,167.7,51706.813
2020-01-27 07:30:00+03:30,167.69,168.67,166.39,167.32,43720.05329
2020-01-27 11:30:00+03:30,167.32,168.9,165.22,168.6,65938.95519
2020-01-27 15:30:00+03:30,168.57,170.9,168.16,170.03,76917.10186
2020-01-27 19:30:00+03:30,170.01,172.56,169.09,171.2,84025.98689
2020-01-27 23:30:00+03:30,171.2,172.04,169.63,170.08,43585.90894
2020-01-28 03:30:00+03:30,170.04,174,170.03,173.12,76342.65998
2020-01-28 07:30:00+03:30,173.12,173.72,170.65,172,74993.9427
2020-01-28 11:30:00+03:30,171.98,173.13,170.23,171.95,62803.23365
2020-01-28 15:30:00+03:30,171.93,174.55,170.51,172.35,129087.9076
2020-01-28 19:30:00+03:30,172.34,172.96,170.04,171.23,51331.05247
2020-01-28 23:30:00+03:30,171.18,176.2,171.15,175.64,78875.09965
2020-01-29 03:30:00+03:30,175.58,177.56,175.14,176.47,74660.16993
2020-01-29 07:30:00+03:30,176.47,178.45,175.86,178.08,56266.6031
2020-01-29 11:30:00+03:30,178.03,178.35,174.53,176.17,72312.79611
2020-01-29 15:30:00+03:30,176.19,176.54,174.8,175.09,40602.23941
2020-01-29 19:30:00+03:30,175.1,177.13,174.59,176.63,35446.02544
2020-01-29 23:30:00+03:30,176.63,177.24,173.33,173.72,38095.06762
2020-01-30 03:30:00+03:30,173.68,174,170.93,173.44,52564.59869
2020-01-30 07:30:00+03:30,173.44,176.55,173.37,176.09,51845.75545
2020-01-30 11:30:00+03:30,176.07,176.8,174.3,175.27,39928.76052
2020-01-30 15:30:00+03:30,175.28,177.66,175.04,177.63,68133.78325
2020-01-30 19:30:00+03:30,177.62,182.24,175,181.5,170583.862
2020-01-30 23:30:00+03:30,181.49,187,181.49,184.69,94664.90104
2020-01-31 03:30:00+03:30,184.71,185.82,181.65,183.42,58562.18072
2020-01-31 07:30:00+03:30,183.42,183.67,180.52,182.48,57440.54327
2020-01-31 11:30:00+03:30,182.47,183.58,180.25,180.9,62903.84299
2020-01-31 15:30:00+03:30,180.86,180.88,175.22,180.04,117421.4778
2020-01-31 19:30:00+03:30,180.01,180.63,177.53,179.41,49406.8051
2020-01-31 23:30:00+03:30,179.41,182.44,179.21,179.99,39861.68382
2020-02-01 03:30:00+03:30,179.94,184.28,179.23,183.51,54651.82918
2020-02-01 07:30:00+03:30,183.46,183.94,181.46,183.13,38692.35102
2020-02-01 11:30:00+03:30,183.13,183.32,179.8,180.94,56658.17802
2020-02-01 15:30:00+03:30,180.92,182.65,179.81,181.48,43155.44123
2020-02-01 19:30:00+03:30,181.48,183.9,181.32,182.81,41070.25286
2020-02-01 23:30:00+03:30,182.81,184.19,182.23,183.6,25142.07671
2020-02-02 03:30:00+03:30,183.63,183.68,179.81,180.58,48773.49333
2020-02-02 07:30:00+03:30,180.58,188.02,179.1,187.17,128164.6367
2020-02-02 11:30:00+03:30,187.17,192.25,186.26,191.71,125475.6787
2020-02-02 15:30:00+03:30,191.76,193.43,189.48,192.49,120538.083
2020-02-02 19:30:00+03:30,192.47,193.23,190.36,191.5,58535.50907
2020-02-02 23:30:00+03:30,191.56,192.5,188.04,188.44,71133.73537
2020-02-03 03:30:00+03:30,188.48,195.19,187.21,191.39,137679.7939
2020-02-03 07:30:00+03:30,191.39,192.11,189.5,190.04,45720.21456
2020-02-03 11:30:00+03:30,190.04,190.81,187.68,189.84,59631.56507
2020-02-03 15:30:00+03:30,189.84,191.5,187.42,187.58,73483.30728
2020-02-03 19:30:00+03:30,187.59,190.24,186.62,190.17,60438.68613
2020-02-03 23:30:00+03:30,190.2,191.8,188.13,189.69,40222.3909
2020-02-04 03:30:00+03:30,189.74,191.6,188,188.04,49106.57764
2020-02-04 07:30:00+03:30,188.08,189.13,186.18,188.28,64796.78527
2020-02-04 11:30:00+03:30,188.28,188.48,184.69,186.91,106400.7568
2020-02-04 15:30:00+03:30,186.87,188.85,184.77,188.37,77373.10437
2020-02-04 19:30:00+03:30,188.37,189.8,187.77,187.92,42882.4712
2020-02-04 23:30:00+03:30,187.93,189.52,186.9,188.91,25830.00156
2020-02-05 03:30:00+03:30,188.91,190.28,188.19,189.86,43892.82413
2020-02-05 07:30:00+03:30,189.85,192.17,189.1,190.87,77581.19475
2020-02-05 11:30:00+03:30,190.83,197.89,190.29,197.53,111749.9094
2020-02-05 15:30:00+03:30,197.57,199.22,195.61,198.86,113315.4099
2020-02-05 19:30:00+03:30,198.86,204.93,198.3,202.02,133532.3644
2020-02-05 23:30:00+03:30,202.03,207.61,202,203.78,70870.41152
2020-02-06 03:30:00+03:30,203.78,206.6,201.02,206.53,71578.25124
2020-02-06 07:30:00+03:30,206.59,212.06,204.81,209.26,93539.61062
2020-02-06 11:30:00+03:30,209.28,210.99,207.6,210.41,101681.8802
2020-02-06 15:30:00+03:30,210.38,216.33,205.19,212.41,220569.0284
2020-02-06 19:30:00+03:30,212.4,214.33,210.86,211.83,73276.42712
2020-02-06 23:30:00+03:30,211.83,214.26,211.15,213.19,47595.02581
2020-02-07 03:30:00+03:30,213.16,221,213.14,217.2,145747.5012
2020-02-07 07:30:00+03:30,217.2,219.57,216.11,218.96,80040.46875
2020-02-07 11:30:00+03:30,218.93,225,217.6,220.4,149906.7624
2020-02-07 15:30:00+03:30,220.38,223.9,217.81,221.59,130618.1391
2020-02-07 19:30:00+03:30,221.61,222.97,219.63,221.41,62845.72632
2020-02-07 23:30:00+03:30,221.48,224.26,218.64,223.33,60202.55691
2020-02-08 03:30:00+03:30,223.36,224.6,213.22,217.32,136212.7249
2020-02-08 07:30:00+03:30,217.35,221.78,217.15,220.45,82036.95602
2020-02-08 11:30:00+03:30,220.42,227.61,220.39,226.18,141140.074
2020-02-08 15:30:00+03:30,226.24,227.75,223.57,225.1,91104.23714
2020-02-08 19:30:00+03:30,225.07,225.98,222.12,224.8,60574.39994
2020-02-08 23:30:00+03:30,224.8,224.9,222,223.05,37483.48266
2020-02-09 03:30:00+03:30,223.01,228.63,222.86,228.53,65802.67689
2020-02-09 07:30:00+03:30,228.56,230.65,226.41,229.66,66800.45707
2020-02-09 11:30:00+03:30,229.66,230.18,226.82,228.1,61443.20077
2020-02-09 15:30:00+03:30,228.1,229.13,224,226.84,69067.39436
2020-02-09 19:30:00+03:30,226.83,228.36,225.68,226.76,45515.02971
2020-02-09 23:30:00+03:30,226.78,228.85,224.19,228.49,41707.48519
2020-02-10 03:30:00+03:30,228.53,229.4,224.72,225.41,55990.25632
2020-02-10 07:30:00+03:30,225.41,225.76,218.69,223.64,112606.1295
2020-02-10 11:30:00+03:30,223.64,223.87,216.37,218.65,132720.6946
2020-02-10 15:30:00+03:30,218.58,225.12,217.6,223.34,101616.865
2020-02-10 19:30:00+03:30,223.34,224.15,220.28,220.9,64952.49467
2020-02-10 23:30:00+03:30,220.91,225,220.91,222.89,42529.05945
2020-02-11 03:30:00+03:30,222.89,223.53,218.38,219.03,71490.74057
2020-02-11 07:30:00+03:30,219,220.74,218.17,218.61,46810.28383
2020-02-11 11:30:00+03:30,218.62,222.8,218.23,222.6,62363.61085
2020-02-11 15:30:00+03:30,222.6,230.49,222,228.8,149471.1052
2020-02-11 19:30:00+03:30,228.82,239.15,227.8,238.09,204134.8533
2020-02-11 23:30:00+03:30,238.12,238.75,235.1,236.69,61306.30903
2020-02-12 03:30:00+03:30,236.69,247.5,236.69,244.22,144367.7653
2020-02-12 07:30:00+03:30,244.2,256.83,244.07,253.27,151167.5618
2020-02-12 11:30:00+03:30,253.23,257.9,249.25,255.61,182007.5292
2020-02-12 15:30:00+03:30,255.61,257.99,251.3,254.25,134534.684
2020-02-12 19:30:00+03:30,254.24,267,253.39,265.31,194244.5358
2020-02-12 23:30:00+03:30,265.31,275.34,262,265.74,231751.6717
2020-02-13 03:30:00+03:30,265.74,274.48,265,269.03,174082.0291
2020-02-13 07:30:00+03:30,269.11,273.73,265.27,266.27,118270.8624
2020-02-13 11:30:00+03:30,266.25,268.31,256.08,262.82,299876.819
2020-02-13 15:30:00+03:30,262.81,277.69,261.25,270.4,325943.8684
2020-02-13 19:30:00+03:30,270.54,272.5,264.23,269.04,108262.2925
2020-02-13 23:30:00+03:30,269.08,269.5,262.5,268.32,63243.28226
2020-02-14 03:30:00+03:30,268.34,270.12,264,266.76,81264.59311
2020-02-14 07:30:00+03:30,266.64,270.15,260.28,262.86,96150.18017
2020-02-14 11:30:00+03:30,262.77,273.08,262.26,270.95,128975.6672
2020-02-14 15:30:00+03:30,270.94,275,269,272.91,119470.305
2020-02-14 19:30:00+03:30,272.9,285,272.17,282.5,217970.5368
2020-02-14 23:30:00+03:30,282.45,287.15,280.59,285.15,91113.04044
2020-02-15 03:30:00+03:30,285.11,288.41,277.71,282.1,129342.9026
2020-02-15 07:30:00+03:30,282.18,282.57,277.58,279.48,74906.05796
2020-02-15 11:30:00+03:30,279.4,285.5,279,281.54,78870.33496
2020-02-15 15:30:00+03:30,281.54,283.65,267.67,274.06,154904.3234
2020-02-15 19:30:00+03:30,274.05,279.3,261.86,266.63,359399.5046
2020-02-15 23:30:00+03:30,266.63,269.35,262.73,264.88,63390.01935
2020-02-16 03:30:00+03:30,264.91,274,257.24,271.3,122412.2735
2020-02-16 07:30:00+03:30,271.3,273.8,268.3,270.25,67791.80238
2020-02-16 11:30:00+03:30,270.24,272.99,265.9,265.98,87206.46313
2020-02-16 15:30:00+03:30,265.89,268.24,256.06,258.83,223257.2941
2020-02-16 19:30:00+03:30,258.84,262.44,237.41,249.76,470643.4988
2020-02-16 23:30:00+03:30,249.75,263.3,248.56,258.85,138807.1321
2020-02-17 03:30:00+03:30,258.89,261.5,246.23,249.48,144650.0127
2020-02-17 07:30:00+03:30,249.43,253.74,242,248.64,187172.2327
2020-02-17 11:30:00+03:30,248.64,254.06,242.58,248.17,216013.5982
2020-02-17 15:30:00+03:30,248.17,258.49,243.3,256.48,261783.5527
2020-02-17 19:30:00+03:30,256.5,262.91,254.38,260.4,179065.9792
2020-02-17 23:30:00+03:30,260.47,268.77,257.72,267.85,121686.0155
2020-02-18 03:30:00+03:30,267.9,271.63,263.23,269.18,163939.8376
2020-02-18 07:30:00+03:30,269.16,271.53,265.73,268.71,119921.0791
2020-02-18 11:30:00+03:30,268.71,268.82,262.1,267.5,158274.4897
2020-02-18 15:30:00+03:30,267.5,275.1,258,273.66,238206.0895
2020-02-18 19:30:00+03:30,273.67,285.56,272.93,284.68,288032.0144
2020-02-18 23:30:00+03:30,284.68,285.88,276.34,282.61,147149.9297
2020-02-19 03:30:00+03:30,282.64,282.94,277.28,280.15,72124.40269
2020-02-19 07:30:00+03:30,280.15,281.16,274.68,276.65,86697.31126
2020-02-19 11:30:00+03:30,276.68,282.81,274.2,281.5,100503.9362
2020-02-19 19:30:00+03:30,281.5,285,276.05,276.63,76356.85945
2020-02-19 23:30:00+03:30,276.72,277.58,251.56,258.45,370291.2203
2020-02-20 03:30:00+03:30,258.44,264.33,256.5,260.79,156981.8552
2020-02-20 07:30:00+03:30,260.8,262,257.31,261,92398.00835
2020-02-20 11:30:00+03:30,260.99,261.09,252.24,253.32,150054.5953
2020-02-20 15:30:00+03:30,253.34,259.24,246.85,254.98,264059.2286
2020-02-20 19:30:00+03:30,254.98,260,245.34,256,216309.4058
2020-02-20 23:30:00+03:30,255.94,262,254.03,256.96,93166.62367
2020-02-21 03:30:00+03:30,256.97,262.99,253.61,262.03,99209.16379
2020-02-21 07:30:00+03:30,262,263.83,259,260.21,69703.5556
2020-02-21 11:30:00+03:30,260.22,263.25,257.57,261.83,82922.25658
2020-02-21 15:30:00+03:30,261.81,266.53,261.71,265.19,106676.1801
2020-02-21 19:30:00+03:30,265.15,268.24,262.58,264.07,75262.39527
2020-02-21 23:30:00+03:30,264.12,266.64,259.72,265.27,92054.32202
2020-02-22 03:30:00+03:30,265.32,266.81,261.5,262.65,47854.817
2020-02-22 07:30:00+03:30,262.64,262.81,256,258.33,69144.09973
2020-02-22 11:30:00+03:30,258.31,262.14,257.61,261.85,51496.4556
2020-02-22 15:30:00+03:30,261.86,264.5,259.78,260.99,58051.47776
2020-02-22 19:30:00+03:30,261.05,263.74,258.54,260.73,55663.12559
2020-02-22 23:30:00+03:30,260.73,262.93,260.63,261.57,30852.54565
2020-02-23 03:30:00+03:30,261.55,265.71,261.02,265.61,43002.00541
2020-02-23 07:30:00+03:30,265.62,271.89,265.57,270.36,112007.6858
2020-02-23 11:30:00+03:30,270.36,275,266.99,268.12,120083.1581
2020-02-23 15:30:00+03:30,268.12,272.77,268.01,270,80099.98831
2020-02-23 19:30:00+03:30,270,271.82,268.7,270.64,37119.48397
2020-02-23 23:30:00+03:30,270.62,275.68,269.35,274.48,52428.50723
2020-02-24 03:30:00+03:30,274.5,277.2,265.23,268.03,145340.0679
2020-02-24 07:30:00+03:30,267.95,268.74,263.67,267.6,84145.82207
2020-02-24 11:30:00+03:30,267.58,272.28,265.35,271.99,77043.05576
2020-02-24 15:30:00+03:30,271.9,272.74,266.09,267.58,111587.4704
2020-02-24 19:30:00+03:30,267.57,270.58,257.09,263.36,206468.6793
2020-02-24 23:30:00+03:30,263.27,266.52,258.78,265.52,72006.63449
2020-02-25 03:30:00+03:30,265.47,266.22,260.75,261.7,47889.6622
2020-02-25 07:30:00+03:30,261.71,262.66,254.85,257.69,124804.6273
2020-02-25 11:30:00+03:30,257.63,263.32,255.97,262.51,102449.7835
2020-02-25 15:30:00+03:30,262.52,264.73,250.13,252.19,205655.6191
2020-02-25 19:30:00+03:30,252.18,255.12,245.93,250.4,184736.5118
2020-02-25 23:30:00+03:30,250.4,253.2,244.44,246.67,109254.8065
2020-02-26 03:30:00+03:30,246.67,250.32,236.26,239.01,221944.124
2020-02-26 07:30:00+03:30,239.03,242.32,237.36,237.93,117724.6195
2020-02-26 11:30:00+03:30,237.94,240.32,234.74,235.64,160641.5368
2020-02-26 15:30:00+03:30,235.64,241.85,225.98,226.35,352804.2618
2020-02-26 19:30:00+03:30,226.4,232.67,215.66,229.73,414239.4206
2020-02-26 23:30:00+03:30,229.77,231.6,221.69,223.93,128525.4524
2020-02-27 03:30:00+03:30,223.98,224.1,210,218.85,322519.2801
2020-02-27 07:30:00+03:30,218.85,226.37,216.7,225.43,172750.6044
2020-02-27 11:30:00+03:30,225.42,231.4,223.3,226.69,195376.103
2020-02-27 15:30:00+03:30,226.72,233.35,225.27,231.01,207494.3341
2020-02-27 19:30:00+03:30,231.02,238.3,231.02,234.89,201287.6361
2020-02-27 23:30:00+03:30,234.89,234.95,222.38,227.79,174365.1588
2020-02-28 03:30:00+03:30,227.73,234.67,226.73,229.77,124340.4739
2020-02-28 07:30:00+03:30,229.74,230.84,222.6,223.97,129877.6169
2020-02-28 11:30:00+03:30,224.03,226.85,217.03,220.57,232430.5352
2020-02-28 15:30:00+03:30,220.53,227.76,214.01,227.28,289156.5061
2020-02-28 19:30:00+03:30,227.23,228.55,220,222.56,194241.7329
2020-02-28 23:30:00+03:30,222.57,230.66,222.12,226.76,84948.05903
2020-02-29 03:30:00+03:30,226.76,231.93,226.66,230.01,99502.10694
2020-02-29 07:30:00+03:30,230,233,227.35,229.18,104843.7704
2020-02-29 11:30:00+03:30,229.2,230,222,226.14,116257.1491
2020-02-29 15:30:00+03:30,226.16,226.34,221,223.93,101109.5012
2020-02-29 19:30:00+03:30,223.87,225.94,222.07,225.17,57771.31928
2020-02-29 23:30:00+03:30,225.14,225.18,217,217.21,67382.8382
2020-03-01 03:30:00+03:30,217.29,225.69,216.1,223.6,137295.3314
2020-03-01 07:30:00+03:30,223.6,224.87,218.7,220.01,82536.43768
2020-03-01 11:30:00+03:30,220.02,224.7,218.9,224.3,83941.78754
2020-03-01 15:30:00+03:30,224.32,227.89,219.61,220.38,133713.1111
2020-03-01 19:30:00+03:30,220.41,221.45,212.36,216.34,175840.5913
2020-03-01 23:30:00+03:30,216.34,221.32,213.58,217.81,101688.7604
2020-03-02 03:30:00+03:30,217.81,222.23,216.07,218.8,122561.805
2020-03-02 07:30:00+03:30,218.78,222.9,218.67,220.01,117624.54
2020-03-02 11:30:00+03:30,220,225.76,219.62,224.7,120992.6826
2020-03-02 15:30:00+03:30,224.7,229.8,222.5,228.36,190687.4607
2020-03-02 19:30:00+03:30,228.34,234.4,227.64,232.08,179406.1573
2020-03-02 23:30:00+03:30,232.08,233.69,229.31,231.97,78778.83778
2020-03-03 03:30:00+03:30,232.1,232.2,227.58,231.55,109133.3039
2020-03-03 07:30:00+03:30,231.54,231.54,226.26,226.77,107511.9974
2020-03-03 11:30:00+03:30,226.71,231.68,226,231.12,113540.9121
2020-03-03 15:30:00+03:30,231.13,232.46,222.32,224.55,230709.945
2020-03-03 19:30:00+03:30,224.58,225.45,219.57,223.66,125993.133
2020-03-03 23:30:00+03:30,223.6,225.37,221.56,223.91,54609.25692
2020-03-04 03:30:00+03:30,223.84,228.85,222.51,226.03,127984.2458
2020-03-04 07:30:00+03:30,226.03,228.08,224.13,226.64,76579.78822
2020-03-04 11:30:00+03:30,226.64,227.22,221.51,223.25,41910.77572
2020-03-04 15:30:00+03:30,223.26,225.38,220.86,221.71,99695.54559
2020-03-04 19:30:00+03:30,221.71,223.65,220.23,222.41,63394.528
2020-03-04 23:30:00+03:30,222.44,224.49,220.81,224.26,34215.45436
2020-03-05 03:30:00+03:30,224.26,228.08,224.23,226.38,109081.0878
2020-03-05 07:30:00+03:30,226.38,229.58,226.21,227.83,87535.32363
2020-03-05 11:30:00+03:30,227.82,233.08,227.45,232.25,125256.5371
2020-03-05 15:30:00+03:30,232.25,234.09,229.07,231.38,126133.2158
2020-03-05 19:30:00+03:30,231.38,233.38,230.49,232.71,71654.75095
2020-03-05 23:30:00+03:30,232.73,232.85,226.43,228.38,81818.96057
2020-03-06 03:30:00+03:30,228.38,230.81,227.33,229.16,55381.33756
2020-03-06 07:30:00+03:30,229.12,237.43,228.69,235.52,139525.9816
2020-03-06 11:30:00+03:30,235.54,241.4,234,240.05,149053.3334
2020-03-06 15:30:00+03:30,240.04,240.04,234.34,234.66,124814.2293
2020-03-06 19:30:00+03:30,234.65,238.87,234.65,237.74,65043.88983
2020-03-06 23:30:00+03:30,237.74,245.16,237.5,244.88,94328.55402
2020-03-07 03:30:00+03:30,244.93,246.11,242.15,243.85,77906.78219
2020-03-07 07:30:00+03:30,243.84,244.71,241.1,243.06,70835.60628
2020-03-07 11:30:00+03:30,243.05,245.35,242.82,243.66,64075.2156
2020-03-07 15:30:00+03:30,243.69,247.26,242.46,246.83,81417.82887
2020-03-07 19:30:00+03:30,246.83,251.93,236,238.59,287128.03
2020-03-07 23:30:00+03:30,238.65,240.64,236.6,237.23,52385.43368
2020-03-08 03:30:00+03:30,237.23,237.23,229.27,231.62,132834.8064
2020-03-08 07:30:00+03:30,231.6,232,227.1,229.87,92219.86725
2020-03-08 11:30:00+03:30,229.85,232.71,228.4,231.54,86264.62585
2020-03-08 15:30:00+03:30,231.54,231.83,212,216.73,304503.8992
2020-03-08 19:30:00+03:30,216.75,218,203.11,212.94,415745.171
2020-03-08 23:30:00+03:30,213.05,213.89,195.5,199.43,247405.1678
2020-03-09 03:30:00+03:30,199.43,207.47,197.71,201.42,308517.15
2020-03-09 07:30:00+03:30,201.47,208.62,196.12,205.76,350624.5799
2020-03-09 11:30:00+03:30,205.76,208.6,199.11,201.04,189597.035
2020-03-09 15:30:00+03:30,201.04,205.05,190,194.5,417650.7244
2020-03-09 19:30:00+03:30,194.63,201,191.3,197.63,263324.9253
2020-03-09 23:30:00+03:30,197.65,203.33,194.33,202.81,131617.4209
2020-03-10 03:30:00+03:30,202.79,204.9,199.84,202.46,151326.7019
2020-03-10 07:30:00+03:30,202.44,203.88,197.18,198.99,140661.7853
2020-03-10 11:30:00+03:30,199.01,205.14,197.65,203.09,174825.6969
2020-03-10 15:30:00+03:30,203.1,206.2,195.97,196.64,256601.3312
2020-03-10 19:30:00+03:30,196.72,202.39,195.54,202.1,171324.1487
2020-03-10 23:30:00+03:30,202.13,204.01,199.92,200.7,125520.443
2020-03-11 03:30:00+03:30,200.74,203.18,199.92,201.79,74742.67576
2020-03-11 07:30:00+03:30,201.79,202.1,197.16,199.03,108419.5662
2020-03-11 11:30:00+03:30,199.03,200.83,194.59,196.46,138352.5852
2020-03-11 15:30:00+03:30,196.46,198.5,190.3,191.86,170181.4229
2020-03-11 19:30:00+03:30,191.87,193.96,181.73,189.94,412036.1779
2020-03-11 23:30:00+03:30,189.91,195.6,188.24,194.61,176092.4738
2020-03-12 03:30:00+03:30,194.61,195.55,181.9,183.08,240175.4365
2020-03-12 07:30:00+03:30,183.02,183.06,167.61,171.61,391331.0894
2020-03-12 11:30:00+03:30,171.65,172.36,123,136.59,920884.9167
2020-03-12 15:30:00+03:30,136.45,142.97,126.75,141.1,889051.7741
2020-03-12 19:30:00+03:30,141.11,145.22,134.41,138.37,523334.2291
2020-03-12 23:30:00+03:30,138.4,139.09,101.2,107.82,849755.6946
2020-03-13 03:30:00+03:30,107.67,138,86,124.24,1409602.237
2020-03-13 07:30:00+03:30,124.17,128.47,106,127.28,807965.2017
2020-03-13 11:30:00+03:30,127.18,133.5,119.99,127.6,651023.3818
2020-03-13 15:30:00+03:30,127.6,139.68,114.87,123.7,819152.2886
2020-03-13 19:30:00+03:30,123.72,130.62,114.84,128.32,624260.9261
2020-03-13 23:30:00+03:30,128.26,136.99,125,134.06,351235.8936
2020-03-14 03:30:00+03:30,134.06,134.68,129.42,133.32,247334.102
2020-03-14 07:30:00+03:30,133.34,133.56,129.8,132.18,177057.6372
2020-03-14 11:30:00+03:30,132.19,132.3,125.18,128.7,269164.3349
2020-03-14 15:30:00+03:30,128.7,128.85,125.29,126.67,173521.1845
2020-03-14 19:30:00+03:30,126.68,130.46,125.66,127.18,166452.8112
2020-03-14 23:30:00+03:30,127.19,128.06,120,122.54,204144.8165
2020-03-15 03:30:00+03:30,122.54,123.7,120.8,121.16,167947.6116
2020-03-15 07:30:00+03:30,121.13,124.37,121.13,123.22,145894.4713
2020-03-15 11:30:00+03:30,123.23,127.51,121.67,126.1,194060.3195
2020-03-15 15:30:00+03:30,126.1,129.53,122.8,124,197016.6377
2020-03-15 19:30:00+03:30,124.02,125.05,122.56,123.21,117042.5786
2020-03-15 23:30:00+03:30,123.22,133.5,120.16,123.78,490989.2827
2020-03-16 03:30:00+03:30,123.82,124.33,120.31,122.46,204386.8745
2020-03-16 07:30:00+03:30,122.49,122.54,105.69,107.01,529191.7036
2020-03-16 11:30:00+03:30,107.02,112.08,101.1,104.04,539809.465
2020-03-16 15:30:00+03:30,104.04,116,102.33,114.66,672489.593
2020-03-16 19:30:00+03:30,114.67,115.78,108.71,110.02,275716.6306
2020-03-16 23:30:00+03:30,109.97,111.63,107.01,111.02,220469.8778
2020-03-17 03:30:00+03:30,111.02,120.8,109.38,117.63,346072.311
2020-03-17 07:30:00+03:30,117.59,119.82,115.25,117.85,181777.4444
2020-03-17 11:30:00+03:30,117.87,119.78,114.13,115.96,211622.533
2020-03-17 15:30:00+03:30,115.96,118.37,112.41,117.49,264503.7844
2020-03-17 19:30:00+03:30,117.5,119.71,116,117.42,174116.078
2020-03-17 23:30:00+03:30,117.43,119.7,115.65,115.67,117016.3341
2020-03-18 03:30:00+03:30,115.67,117.9,115,117.46,114101.7814
2020-03-18 07:30:00+03:30,117.46,118,110.57,112.22,192831.3916
2020-03-18 11:30:00+03:30,112.23,114.11,110.21,112.77,200197.4335
2020-03-18 15:30:00+03:30,112.77,117.05,109.86,115.8,363064.9322
2020-03-18 19:30:00+03:30,115.79,116.28,112.77,116.06,218078.9765
2020-03-18 23:30:00+03:30,116.07,118.5,114.64,118.11,113575.7976
2020-03-19 03:30:00+03:30,118.11,119.89,115.46,115.92,152319.5264
2020-03-19 07:30:00+03:30,115.93,120.1,115.63,118.83,152986.7382
2020-03-19 11:30:00+03:30,118.87,125.1,118.3,123.89,293639.2817
2020-03-19 15:30:00+03:30,123.88,129,123.57,127.99,379154.3104
2020-03-19 19:30:00+03:30,128,139.99,126.21,136.14,607313.4443
2020-03-19 23:30:00+03:30,136.12,143.13,135.07,136.3,215657.8872
2020-03-20 03:30:00+03:30,136.3,139.88,133.18,134.79,175590.157
2020-03-20 07:30:00+03:30,134.79,140.63,133.65,139.67,188756.1462
2020-03-20 11:30:00+03:30,139.67,152.55,139.6,145.67,658346.7881
2020-03-20 15:30:00+03:30,145.71,146.34,136.57,142.8,402105.934
2020-03-20 19:30:00+03:30,142.8,144.8,130.11,131.17,430433.0022
2020-03-20 23:30:00+03:30,131.24,137.56,116.74,133.48,648825.6106
2020-03-21 04:30:00+04:30,133.49,137.49,129.42,134.34,234710.2329
2020-03-21 08:30:00+04:30,134.35,135.94,127.79,131.22,178236.3128
2020-03-21 12:30:00+04:30,131.2,131.85,125.69,130.56,224086.4828
2020-03-21 16:30:00+04:30,130.52,134.21,129.8,132.94,187090.4647
2020-03-21 20:30:00+04:30,132.94,134.17,128.44,132.74,181119.2269
2020-03-22 00:30:00+04:30,132.72,137.45,131.11,132.66,226599.3912
2020-03-22 04:30:00+04:30,132.63,136.06,130.49,135.91,116853.8498
2020-03-22 08:30:00+04:30,135.92,137.13,133.91,134.42,118150.8604
2020-03-22 12:30:00+04:30,134.39,134.89,130.1,130.89,131096.5447
2020-03-22 16:30:00+04:30,130.93,130.96,124.73,127.97,267740.8567
2020-03-22 20:30:00+04:30,127.97,129.13,123.3,123.65,201107.959
2020-03-23 00:30:00+04:30,123.64,128.94,121.1,122.32,220749.7949
2020-03-23 04:30:00+04:30,122.31,126.04,119.5,125.18,204783.588
2020-03-23 08:30:00+04:30,125.19,126.45,123.65,123.69,103435.8445
2020-03-23 12:30:00+04:30,123.71,124.84,120.56,122.79,168947.6902
2020-03-23 16:30:00+04:30,122.8,137.5,122.78,129.42,581562.8418
2020-03-23 20:30:00+04:30,129.44,132.71,129.01,130.07,191425.6578
2020-03-24 00:30:00+04:30,130.06,136.15,129.8,135.92,186640.5022
2020-03-24 04:30:00+04:30,135.89,137,133.7,133.84,214655.8434
2020-03-24 08:30:00+04:30,133.84,137.32,132.2,135.63,155907.7065
2020-03-24 12:30:00+04:30,135.59,143.36,135.32,140.67,357949.9124
2020-03-24 16:30:00+04:30,140.71,140.8,134.15,135.98,249393.4281
2020-03-24 20:30:00+04:30,135.99,139.83,134.25,139.42,147591.5791
2020-03-25 00:30:00+04:30,139.42,140.15,136.01,138.42,118878.6939
2020-03-25 04:30:00+04:30,138.42,141.66,135.05,136.09,184453.5389
2020-03-25 08:30:00+04:30,136.11,139.08,135.42,138.27,122363.5092
2020-03-25 12:30:00+04:30,138.27,142.33,132.54,134.37,343216.9846
2020-03-25 16:30:00+04:30,134.38,137.99,133.33,135.47,196526.1376
2020-03-25 20:30:00+04:30,135.49,136.62,134.75,135.77,92691.18497
2020-03-26 00:30:00+04:30,135.77,136.44,133.52,136.1,94997.38842
