,actual,predicted
122,1922.5499999999997,1865.8218994140625
123,1939.61,1890.3350830078125
124,1910.21,1898.34326171875
125,1919.1,1869.7369384765625
126,1934.38,1887.21728515625
127,1929.91,1897.6629638671875
128,1952.88,1881.521484375
129,1955.0,1919.476318359375
130,2018.93,1924.7103271484375
131,1984.7299999999998,1950.3175048828125
132,1999.5800000000002,1949.531005859375
133,1978.7899999999997,1965.3388671875
134,1992.56,1936.1712646484375
135,1913.0,1964.0081787109375
136,1933.71,1845.112548828125
137,1912.69,1890.321044921875
138,1961.62,1891.4921875
139,1959.9,1907.3756103515625
140,1966.13,1929.28173828125
141,1933.53,1940.8077392578125
142,1870.36,1900.723388671875
143,1886.63,1837.5054931640625
144,1802.65,1834.0028076171875
145,1733.29,1749.667724609375
146,1746.42,1603.880615234375
147,1777.5799999999997,1683.890380859375
148,1679.9100000000003,1736.309326171875
149,1586.6399999999999,1611.2125244140625
150,1453.07,1553.9013671875
151,1573.99,1386.4837646484375
152,1447.64,1486.488525390625
153,1577.89,1401.4320068359375
154,1636.5699999999997,1500.6697998046875
155,1642.33,1586.2471923828125
156,1677.41,1595.7315673828125
157,1660.45,1637.0789794921875
158,1599.2,1583.0594482421875
159,1623.39,1542.44921875
160,1603.87,1558.2281494140625
161,1633.7999999999997,1557.37353515625
162,1621.93,1578.06689453125
163,1627.57,1565.4866943359375
164,1585.3,1586.5350341796875
165,1481.75,1534.012451171875
166,1491.25,1428.1971435546875
167,1430.3899999999999,1428.622314453125
168,1483.74,1368.8365478515625
169,1532.48,1412.1124267578125
170,1479.5000000000002,1466.62744140625
171,1444.59,1438.0224609375
172,1490.86,1397.779052734375
173,1490.3,1448.037109375
174,1469.8099999999997,1434.71728515625
175,1453.55,1394.367919921875
176,1511.9999999999998,1413.30126953125
177,1458.13,1461.9122314453125
178,1369.29,1399.778564453125
179,1342.5,1328.3272705078125
180,1371.53,1289.802490234375
181,1318.22,1310.365234375
182,1389.24,1243.3856201171875
183,1419.18,1311.3023681640625
184,1434.06,1373.902099609375
185,1437.74,1376.9927978515625
186,1524.96,1391.6005859375
187,1551.73,1461.60205078125
188,1513.26,1466.5657958984375
189,1569.86,1446.6690673828125
190,1555.48,1516.0069580078125
191,1539.03,1504.3104248046875
192,1567.59,1489.967041015625
193,1553.48,1523.2139892578125
194,1479.91,1501.777099609375
195,1486.78,1414.89794921875
196,1522.6700000000003,1433.0030517578125
197,1566.35,1469.25244140625
198,1607.2400000000002,1498.1767578125
199,1600.57,1544.7537841796875
200,1605.93,1555.1588134765625
201,1567.69,1562.720703125
202,1555.08,1523.4798583984375
203,1571.53,1518.2313232421875
204,1561.59,1508.932861328125
205,1577.22,1501.8450927734375
206,1526.71,1530.01318359375
207,1539.23,1484.657470703125
208,1481.6700000000003,1497.670166015625
209,1474.17,1434.336669921875
210,1480.15,1425.2464599609375
211,1481.41,1428.0716552734375
212,1533.5800000000002,1432.6585693359375
213,1528.31,1477.0810546875
214,1531.7,1494.890625
215,1589.31,1503.882568359375
216,1564.0700000000002,1544.6973876953125
217,1544.41,1521.611572265625
218,1620.7099999999998,1492.036376953125
219,1650.35,1564.5047607421875
220,1648.98,1590.998291015625
221,1684.54,1601.225341796875
222,1678.3599999999997,1654.193603515625
223,1652.0000000000002,1641.734130859375
224,1658.26,1606.2850341796875
225,1726.16,1626.70263671875
226,1723.6800000000003,1672.8260498046875
227,1690.11,1672.2113037109375
228,1723.5000000000002,1659.258056640625
229,1742.06,1687.6748046875
230,1773.6,1691.082275390625
231,1833.18,1717.52880859375
232,1848.0,1783.44140625
233,1811.4399999999998,1793.8453369140625
234,1827.21,1786.0831298828125
235,1832.38,1808.603515625
236,1828.05,1788.905029296875
237,1870.51,1789.976318359375
238,1777.33,1833.5477294921875
239,1806.51,1745.6402587890625
240,1814.86,1786.475341796875
241,1831.0,1801.9317626953125
242,1838.92,1787.3603515625
243,1795.12,1813.4866943359375
244,1802.35,1768.4765625
245,1766.37,1770.8634033203125
246,1779.1399999999999,1755.2518310546875
247,1795.16,1727.8321533203125
248,1793.48,1763.579345703125
249,1825.78,1768.2939453125
250,1818.09,1798.1197509765625
251,1794.36,1798.8463134765625
252,1773.94,1776.003662109375
253,1775.47,1749.317626953125
254,1739.0,1722.8931884765625
255,1766.0999999999997,1710.935302734375
256,1759.29,1736.6190185546875
257,1790.17,1727.4810791015625
258,1871.8,1769.1234130859375
259,1876.06,1830.6717529296875
260,1926.9,1829.5809326171875
261,1922.3500000000001,1889.5743408203125
262,1911.0,1890.0670166015625
263,1886.1199999999997,1878.8533935546875
264,1878.84,1868.0518798828125
265,1858.01,1848.3033447265625
266,1871.16,1831.2979736328125
267,1848.1,1841.8875732421875
268,1885.55,1835.642578125
269,1793.8199999999997,1862.1636962890625
270,1770.0,1768.778564453125
271,1765.84,1727.755615234375
272,1785.58,1738.9288330078125
273,1793.48,1739.082763671875
274,1748.59,1758.042724609375
275,1799.26,1724.1146240234375
276,1792.55,1774.171875
277,1803.9099999999999,1767.6351318359375
278,1784.08,1754.7557373046875
279,1805.1199999999997,1755.6068115234375
280,1766.6600000000003,1782.1695556640625
281,1785.61,1746.5966796875
282,1759.71,1761.9903564453125
283,1772.79,1739.7056884765625
284,1827.36,1733.6197509765625
285,1823.58,1791.97119140625
286,1833.66,1785.479248046875
287,1815.34,1801.4610595703125
288,1799.7,1804.986083984375
289,1822.22,1777.1639404296875
290,1767.72,1783.5843505859375
291,1776.08,1740.6385498046875
292,1780.06,1753.1446533203125
293,1793.46,1746.225830078125
294,1819.02,1770.1064453125
295,1821.7200000000003,1790.8765869140625
296,1826.64,1788.53466796875
297,1809.1,1801.212158203125
298,1832.88,1791.6773681640625
299,1822.15,1802.62841796875
300,1841.79,1799.64892578125
301,1855.24,1815.761962890625
302,1847.84,1826.521728515625
303,1806.0999999999997,1824.4879150390625
304,1787.12,1788.2156982421875
305,1779.33,1765.4903564453125
306,1772.52,1751.7965087890625
307,1789.4400000000003,1736.2193603515625
308,1795.9700000000003,1759.142333984375
309,1782.98,1770.8802490234375
310,1782.93,1768.1566162109375
311,1789.16,1759.0870361328125
312,1795.49,1770.15478515625
313,1778.63,1767.2071533203125
314,1737.86,1747.7703857421875
315,1680.97,1721.1820068359375
316,1702.19,1655.744140625
317,1679.3599999999997,1677.014404296875
318,1687.35,1641.49560546875
319,1702.93,1652.13232421875
320,1705.86,1685.6055908203125
321,1668.08,1683.76904296875
322,1678.89,1651.218994140625
323,1695.1600000000003,1656.10400390625
324,1714.86,1660.9547119140625
325,1721.3300000000002,1677.71728515625
326,1635.56,1696.24169921875
327,1581.84,1624.6124267578125
328,1572.15,1548.837158203125
329,1573.9600000000003,1547.30859375
330,1592.46,1539.26318359375
331,1594.9500000000003,1554.2742919921875
332,1605.05,1561.83642578125
333,1585.74,1586.93603515625
334,1618.7300000000002,1572.7779541015625
335,1629.54,1587.4493408203125
336,1617.82,1594.7568359375
337,1641.28,1586.4949951171875
338,1664.4,1618.251220703125
339,1698.84,1639.32470703125
340,1693.0000000000002,1666.1357421875
341,1692.06,1669.5146484375
342,1681.1200000000001,1669.693603515625
343,1682.5000000000002,1661.9222412109375
344,1704.16,1654.79736328125
345,1712.63,1675.0489501953125
346,1710.97,1688.37451171875
347,1718.06,1685.3294677734375
348,1703.23,1703.6378173828125
349,1709.0,1690.6123046875
350,1675.03,1679.89892578125
