,date,buy,sell,sum,change
2434,2021-06-21,1.0,-9.0,-8.0,0.02616961270562923
2435,2021-06-22,0.0,-10.0,-10.0,0.03745092953527651
2436,2021-06-23,0.0,-10.0,-10.0,0.02785663773353786
2437,2021-06-24,1.0,-9.0,-8.0,-0.08726040120519496
2438,2021-06-25,0.0,-10.0,-10.0,0.017336806159843343
2439,2021-06-26,0.0,-10.0,-10.0,0.07653470330451895
2440,2021-06-27,1.0,-9.0,-8.0,-0.006213875954986237
2441,2021-06-28,1.0,-9.0,-8.0,0.04162825757932298
2442,2021-06-29,2.0,-8.0,-6.0,-0.023055273207173932
2443,2021-06-30,1.0,-9.0,-8.0,-0.041914489500156304
2444,2021-07-01,1.0,-9.0,-8.0,0.009678558107623525
2445,2021-07-02,1.0,-9.0,-8.0,0.022760094790705843
2446,2021-07-03,2.0,-8.0,-6.0,0.017861561294527206
2447,2021-07-04,3.0,-7.0,-4.0,-0.04369153540929982
2448,2021-07-05,0.0,-10.0,-10.0,0.014496276606932534
2449,2021-07-06,0.0,-10.0,-10.0,-0.011095808992091616
2450,2021-07-07,0.0,-10.0,-10.0,-0.028886355122278107
2451,2021-07-08,0.0,-10.0,-10.0,0.02800225791678379
2452,2021-07-09,0.0,-10.0,-10.0,-0.008210311017911365
2453,2021-07-10,0.0,-10.0,-10.0,0.021469475386097336
2454,2021-07-11,1.0,-9.0,-8.0,-0.03166863043609214
2455,2021-07-12,0.0,-10.0,-10.0,-0.013687548263235816
2456,2021-07-13,1.0,-9.0,-8.0,0.0036793520756395193
2457,2021-07-14,2.0,-8.0,-6.0,-0.03173499951669634
2458,2021-07-15,1.0,-9.0,-8.0,-0.011302175900279154
2459,2021-07-16,1.0,-9.0,-8.0,0.0035494536335849425
2460,2021-07-17,1.0,-9.0,-8.0,0.008363987449535148
2461,2021-07-18,0.0,-10.0,-10.0,-0.030788575934461715
2462,2021-07-19,0.0,-10.0,-10.0,-0.03278895069528387
2463,2021-07-20,0.0,-10.0,-10.0,0.07727442674814267
2464,2021-07-21,2.0,-8.0,-6.0,0.006303573321728706
2465,2021-07-22,2.0,-8.0,-6.0,0.03925482535923086
2466,2021-07-23,2.0,-8.0,-6.0,0.021169199023477248
2467,2021-07-24,3.0,-7.0,-4.0,0.009061193075146745
2468,2021-07-25,3.0,-7.0,-4.0,
