,date,tenkensen,kijunsen,spanA,spanB,chiku,kijunAndSpanBCross,tenkensenAndkijunsen,priceAndABSpan,tenkensenAndPriceWithKijunsen,sAAndB
442,1963-10-22,1,1,1,1,1.0,1,1,1,1,1
443,1963-10-23,1,1,1,1,1.0,1,1,1,1,1
444,1963-10-24,1,1,1,1,1.0,1,1,1,1,1
445,1963-10-25,1,1,1,1,1.0,1,1,1,1,1
446,1963-10-28,1,1,1,1,1.0,1,1,1,1,1
447,1963-10-29,1,1,1,1,1.0,1,1,1,1,1
448,1963-10-30,0,1,1,1,1.0,1,1,1,0,1
449,1963-10-31,1,1,1,1,1.0,1,1,1,1,1
450,1963-11-01,0,1,1,1,1.0,1,1,1,0,1
451,1963-11-04,0,1,1,1,1.0,1,1,1,0,1
452,1963-11-06,0,1,1,1,1.0,1,1,1,0,1
453,1963-11-07,0,1,1,1,1.0,1,1,1,0,1
454,1963-11-08,0,1,1,1,1.0,1,1,1,0,1
455,1963-11-11,0,1,1,1,1.0,1,1,1,0,1
456,1963-11-12,0,1,1,1,1.0,1,1,1,0,1
457,1963-11-13,1,1,1,1,1.0,1,1,1,1,1
458,1963-11-14,1,1,1,1,1.0,1,1,1,1,1
459,1963-11-15,0,1,1,1,1.0,1,1,1,0,1
460,1963-11-18,0,0,1,1,0.0,1,1,1,0,1
461,1963-11-19,0,0,1,1,1.0,1,1,1,0,1
462,1963-11-20,0,0,1,1,1.0,1,1,1,0,1
463,1963-11-21,0,0,1,1,1.0,1,0,1,0,1
464,1963-11-22,0,0,1,1,1.0,1,0,1,0,1
465,1963-11-26,0,0,1,1,0.0,1,0,1,0,1
466,1963-11-27,1,0,1,1,0.0,1,0,1,0,1
467,1963-11-29,1,1,1,1,0.0,1,0,1,0,1
468,1963-12-02,1,1,1,1,0.0,1,0,1,0,1
469,1963-12-03,1,1,1,1,1.0,1,0,1,0,1
470,1963-12-04,1,1,1,1,0.0,1,0,1,0,1
471,1963-12-05,1,1,1,1,0.0,1,0,1,0,1
472,1963-12-06,1,1,1,1,0.0,1,0,1,0,1
473,1963-12-09,1,1,1,1,0.0,1,0,1,0,1
474,1963-12-10,1,0,1,1,0.0,1,0,1,0,1
475,1963-12-11,0,0,1,1,0.0,1,1,1,0,1
476,1963-12-12,0,0,0,1,0.0,1,1,0,0,1
477,1963-12-13,0,0,0,1,0.0,1,1,0,0,1
478,1963-12-16,0,0,0,1,1.0,1,1,0,0,1
479,1963-12-17,1,1,1,1,1.0,1,1,1,1,1
480,1963-12-18,1,1,1,1,0.0,1,1,1,1,1
481,1963-12-19,1,1,0,1,1.0,1,1,0,1,1
482,1963-12-20,1,1,1,1,1.0,1,1,1,1,1
483,1963-12-23,1,1,1,1,1.0,1,1,1,1,1
484,1963-12-24,1,1,1,1,1.0,1,1,1,1,1
485,1963-12-26,1,1,1,1,1.0,1,1,1,1,1
486,1963-12-27,1,1,1,1,1.0,1,1,1,1,1
487,1963-12-30,1,1,1,1,1.0,1,1,1,1,1
488,1963-12-31,1,1,1,1,1.0,1,1,1,1,1
489,1964-01-02,1,1,1,1,1.0,1,1,1,1,1
490,1964-01-03,1,1,1,1,1.0,1,1,1,1,1
491,1964-01-06,1,1,1,1,1.0,1,1,1,1,1
492,1964-01-07,1,1,1,1,1.0,1,1,1,1,1
493,1964-01-08,1,1,1,1,1.0,1,1,1,1,1
494,1964-01-09,1,1,1,1,1.0,1,1,1,1,1
495,1964-01-10,1,1,1,1,1.0,1,1,1,1,1
496,1964-01-13,1,1,1,1,1.0,1,1,1,1,1
497,1964-01-14,1,1,1,1,1.0,1,1,1,1,1
498,1964-01-15,1,1,1,1,1.0,1,1,1,1,1
499,1964-01-16,1,1,1,1,1.0,1,1,1,1,1
500,1964-01-17,1,1,1,1,1.0,1,1,1,1,1
501,1964-01-20,1,1,1,1,1.0,1,1,1,1,1
502,1964-01-21,1,1,1,1,1.0,1,1,1,1,1
503,1964-01-22,1,1,1,1,1.0,1,1,1,1,1
504,1964-01-23,1,1,1,1,1.0,1,1,1,1,1
505,1964-01-24,0,1,1,1,1.0,1,1,1,0,1
506,1964-01-27,0,1,1,1,1.0,1,1,1,0,1
507,1964-01-28,0,1,1,1,1.0,1,1,1,0,1
508,1964-01-29,0,1,1,1,1.0,1,1,1,0,1
509,1964-01-30,0,1,1,1,1.0,1,1,1,0,1
510,1964-01-31,0,1,1,1,1.0,1,1,1,0,1
511,1964-02-03,1,1,1,1,1.0,1,1,1,1,1
512,1964-02-04,1,1,1,1,1.0,1,1,1,1,1
513,1964-02-05,0,1,1,1,1.0,1,1,1,0,1
514,1964-02-06,0,1,1,1,1.0,1,1,1,0,1
515,1964-02-07,1,1,1,1,1.0,1,1,1,1,1
516,1964-02-10,1,1,1,1,1.0,1,1,1,1,1
517,1964-02-11,1,1,1,1,1.0,1,1,1,1,1
518,1964-02-12,1,1,1,1,1.0,1,0,1,0,1
519,1964-02-13,1,1,1,1,1.0,1,1,1,1,1
520,1964-02-14,1,1,1,1,1.0,1,1,1,1,1
521,1964-02-17,1,1,1,1,1.0,1,1,1,1,1
522,1964-02-18,1,1,1,1,1.0,1,1,1,1,1
523,1964-02-19,1,1,1,1,1.0,1,1,1,1,1
524,1964-02-20,1,1,1,1,1.0,1,1,1,1,1
525,1964-02-24,1,1,1,1,1.0,1,1,1,1,1
526,1964-02-25,1,1,1,1,1.0,1,1,1,1,1
527,1964-02-26,1,1,1,1,1.0,1,1,1,1,1
528,1964-02-27,1,1,1,1,1.0,1,1,1,1,1
529,1964-02-28,1,1,1,1,1.0,1,1,1,1,1
530,1964-03-02,1,1,1,1,1.0,1,1,1,1,1
531,1964-03-03,1,1,1,1,1.0,1,1,1,1,1
532,1964-03-04,0,1,1,1,1.0,1,1,1,0,1
533,1964-03-05,0,1,1,1,1.0,1,1,1,0,1
534,1964-03-06,1,1,1,1,1.0,1,1,1,1,1
535,1964-03-09,1,1,1,1,1.0,1,1,1,1,1
536,1964-03-10,1,1,1,1,1.0,1,1,1,1,1
537,1964-03-11,1,1,1,1,1.0,1,1,1,1,1
538,1964-03-12,1,1,1,1,1.0,1,1,1,1,1
539,1964-03-13,1,1,1,1,1.0,1,1,1,1,1
540,1964-03-16,1,1,1,1,1.0,1,1,1,1,1
541,1964-03-17,1,1,1,1,1.0,1,1,1,1,1
542,1964-03-18,1,1,1,1,1.0,1,1,1,1,1
543,1964-03-19,0,1,1,1,1.0,1,1,1,0,1
544,1964-03-20,0,1,1,1,1.0,1,1,1,0,1
545,1964-03-23,1,1,1,1,1.0,1,1,1,1,1
546,1964-03-24,1,1,1,1,1.0,1,1,1,1,1
547,1964-03-25,1,1,1,1,1.0,1,1,1,1,1
548,1964-03-26,1,1,1,1,1.0,1,1,1,1,1
549,1964-03-30,1,1,1,1,1.0,1,1,1,1,1
550,1964-03-31,1,1,1,1,1.0,1,1,1,1,1
551,1964-04-01,1,1,1,1,1.0,1,1,1,1,1
552,1964-04-02,1,1,1,1,1.0,1,1,1,1,1
553,1964-04-03,1,1,1,1,1.0,1,1,1,1,1
554,1964-04-06,1,1,1,1,1.0,1,1,1,1,1
555,1964-04-07,0,1,1,1,1.0,1,1,1,0,1
556,1964-04-08,0,1,1,1,1.0,1,1,1,0,1
557,1964-04-09,0,1,1,1,1.0,1,1,1,0,1
558,1964-04-10,1,1,1,1,1.0,1,1,1,1,1
559,1964-04-13,0,1,1,1,1.0,1,1,1,0,1
560,1964-04-14,0,1,1,1,1.0,1,1,1,0,1
561,1964-04-15,0,1,1,1,1.0,1,1,1,0,1
562,1964-04-16,0,1,1,1,1.0,1,1,1,0,1
563,1964-04-17,0,1,1,1,1.0,1,1,1,0,1
564,1964-04-20,0,0,1,1,0.0,1,1,1,0,1
565,1964-04-21,0,1,1,1,0.0,1,1,1,0,1
566,1964-04-22,1,1,1,1,0.0,1,1,1,1,1
567,1964-04-23,0,0,1,1,0.0,1,1,1,0,1
568,1964-04-24,0,0,1,1,0.0,1,1,1,0,1
569,1964-04-27,0,0,1,1,1.0,1,1,1,0,1
570,1964-04-28,0,0,1,1,1.0,1,1,1,0,1
571,1964-04-29,0,0,1,1,1.0,1,0,1,0,1
572,1964-04-30,0,0,1,1,1.0,1,0,1,0,1
573,1964-05-01,0,0,1,1,0.0,1,0,1,0,1
574,1964-05-04,1,0,1,1,0.0,1,0,1,0,1
575,1964-05-05,1,0,1,1,0.0,1,0,1,0,1
576,1964-05-06,1,0,1,1,0.0,1,0,1,0,1
577,1964-05-07,1,0,1,1,0.0,1,0,1,0,1
578,1964-05-08,1,0,1,1,0.0,1,0,1,0,1
579,1964-05-11,1,0,1,1,0.0,1,0,1,0,1
580,1964-05-12,1,1,1,1,0.0,1,0,1,0,1
581,1964-05-13,1,1,1,1,1.0,1,0,1,0,1
582,1964-05-14,1,0,1,1,1.0,1,0,1,0,1
583,1964-05-15,1,1,1,1,1.0,1,1,1,1,1
584,1964-05-18,1,1,1,1,1.0,1,1,1,1,1
585,1964-05-19,1,1,1,1,1.0,1,1,1,1,1
586,1964-05-20,1,1,1,1,1.0,1,1,1,1,1
587,1964-05-21,1,1,1,1,1.0,1,1,1,1,1
588,1964-05-22,1,1,1,1,1.0,1,1,1,1,1
589,1964-05-25,1,1,1,1,1.0,1,1,1,1,1
590,1964-05-26,1,1,1,1,1.0,1,1,1,1,1
591,1964-05-27,0,1,1,1,0.0,1,1,1,0,1
592,1964-05-28,0,1,1,1,0.0,1,1,1,0,1
593,1964-06-01,0,0,1,1,0.0,1,1,1,0,1
594,1964-06-02,0,1,1,1,0.0,1,1,1,0,1
595,1964-06-03,0,0,1,1,1.0,1,1,1,0,1
596,1964-06-04,0,0,0,1,1.0,1,1,0,0,1
597,1964-06-05,0,0,0,1,1.0,1,1,0,0,1
598,1964-06-08,0,0,0,1,1.0,1,1,0,0,1
599,1964-06-09,0,0,1,1,1.0,1,0,1,0,1
600,1964-06-10,0,0,0,1,1.0,1,0,0,0,1
601,1964-06-11,0,0,0,1,1.0,1,0,0,0,1
602,1964-06-12,1,0,1,1,1.0,1,0,1,0,1
603,1964-06-15,1,0,1,1,1.0,1,0,1,0,1
604,1964-06-16,1,1,1,1,1.0,1,0,1,0,1
605,1964-06-17,1,1,1,1,1.0,1,0,1,0,1
606,1964-06-18,1,1,1,1,1.0,1,0,1,0,1
607,1964-06-19,1,1,1,1,1.0,1,0,1,0,1
608,1964-06-22,1,1,1,1,1.0,1,0,1,0,1
609,1964-06-23,1,1,1,1,1.0,1,0,1,0,1
610,1964-06-24,1,1,1,1,1.0,1,0,1,0,1
611,1964-06-25,1,1,1,1,1.0,1,0,1,0,1
612,1964-06-26,0,1,1,1,0.0,1,1,1,0,1
613,1964-06-29,0,0,1,1,0.0,1,1,1,0,1
614,1964-06-30,0,0,1,1,0.0,1,1,1,0,1
615,1964-07-01,1,1,1,1,1.0,1,1,1,1,1
616,1964-07-02,1,1,1,1,1.0,1,1,1,1,1
617,1964-07-06,1,1,1,1,1.0,1,1,1,1,1
618,1964-07-07,1,1,1,1,1.0,1,1,1,1,1
619,1964-07-08,1,1,1,1,0.0,1,1,1,1,1
620,1964-07-09,1,1,1,1,1.0,1,1,1,1,1
621,1964-07-10,0,1,1,1,1.0,1,1,1,0,1
622,1964-07-13,0,1,1,1,1.0,1,1,1,0,1
623,1964-07-14,0,0,0,0,1.0,1,1,0,0,1
624,1964-07-15,0,1,0,1,1.0,1,1,0,0,1
625,1964-07-16,0,1,1,1,1.0,1,1,1,0,1
626,1964-07-17,0,1,1,1,1.0,1,1,1,0,1
627,1964-07-20,0,0,0,0,0.0,1,1,0,0,1
628,1964-07-21,0,0,0,0,0.0,1,1,0,0,1
629,1964-07-22,0,0,0,0,0.0,1,1,0,0,0
630,1964-07-23,0,0,0,0,0.0,1,1,0,0,0
631,1964-07-24,0,0,0,0,0.0,1,0,0,0,0
632,1964-07-27,0,0,0,0,0.0,1,0,0,0,0
633,1964-07-28,0,0,0,0,0.0,1,0,0,0,0
634,1964-07-29,0,0,0,0,0.0,1,0,0,0,0
635,1964-07-30,0,0,0,0,0.0,1,0,0,0,0
636,1964-07-31,0,0,0,0,0.0,1,0,0,0,0
637,1964-08-03,0,0,0,0,0.0,1,0,0,0,0
638,1964-08-04,0,0,0,0,0.0,0,0,0,0,0
639,1964-08-05,0,0,0,0,0.0,0,0,0,0,1
640,1964-08-06,0,0,0,0,0.0,0,0,0,0,1
641,1964-08-07,0,0,0,0,0.0,0,0,0,0,1
642,1964-08-10,0,0,0,0,0.0,0,0,0,0,1
643,1964-08-11,0,0,0,0,0.0,0,0,0,0,1
644,1964-08-12,0,0,0,0,0.0,0,0,0,0,1
645,1964-08-13,1,0,0,0,0.0,0,0,0,0,1
646,1964-08-14,0,0,0,0,0.0,0,0,0,0,1
647,1964-08-17,0,0,0,0,0.0,0,0,0,0,1
648,1964-08-18,0,0,0,0,0.0,0,0,0,0,1
649,1964-08-19,0,0,0,0,0.0,0,0,0,0,1
650,1964-08-20,0,0,0,0,0.0,0,0,0,0,1
651,1964-08-21,0,0,0,0,0.0,0,0,0,0,1
652,1964-08-24,0,0,0,0,0.0,0,0,0,0,1
653,1964-08-25,0,0,0,0,0.0,0,0,0,0,1
654,1964-08-26,0,0,0,0,0.0,0,0,0,0,1
655,1964-08-27,0,0,0,0,0.0,0,0,0,0,1
656,1964-08-28,0,0,0,0,0.0,0,0,0,0,1
657,1964-08-31,1,0,0,0,0.0,0,0,0,0,1
658,1964-09-01,1,0,0,0,0.0,0,0,0,0,1
659,1964-09-02,1,0,0,0,0.0,0,0,0,0,1
660,1964-09-03,1,0,0,0,0.0,0,0,0,0,1
661,1964-09-04,1,0,0,0,0.0,0,0,0,0,1
662,1964-09-08,1,0,0,0,0.0,0,0,0,0,0
663,1964-09-09,0,0,0,0,0.0,0,0,0,0,0
664,1964-09-10,0,0,0,0,0.0,0,0,0,0,0
665,1964-09-11,0,0,0,0,0.0,0,0,0,0,0
666,1964-09-14,0,0,0,0,0.0,0,0,0,0,0
667,1964-09-15,0,0,0,0,0.0,0,0,0,0,0
668,1964-09-16,0,0,0,0,0.0,0,0,0,0,0
669,1964-09-17,1,1,0,0,0.0,0,0,0,0,0
670,1964-09-18,0,0,0,0,0.0,0,0,0,0,0
671,1964-09-21,0,0,0,0,0.0,0,0,0,0,0
672,1964-09-22,0,0,0,0,0.0,0,0,0,0,0
673,1964-09-23,1,0,0,0,0.0,0,0,0,0,0
674,1964-09-24,1,0,0,0,0.0,0,0,0,0,0
675,1964-09-25,1,1,0,0,0.0,0,0,0,0,0
676,1964-09-28,1,1,0,0,0.0,0,0,0,0,0
677,1964-09-29,1,1,0,0,0.0,0,0,0,0,0
678,1964-09-30,1,1,0,0,0.0,0,1,0,1,0
679,1964-10-01,1,1,0,0,0.0,0,1,0,1,0
680,1964-10-02,0,1,0,0,1.0,0,1,0,0,0
681,1964-10-05,0,1,0,0,1.0,0,1,0,0,0
682,1964-10-06,0,0,0,0,0.0,0,1,0,0,0
683,1964-10-07,0,0,0,0,0.0,0,1,0,0,0
684,1964-10-08,0,0,0,0,0.0,0,1,0,0,0
685,1964-10-09,0,1,0,0,0.0,0,1,0,0,0
686,1964-10-12,0,0,0,0,0.0,0,1,0,0,0
687,1964-10-13,0,0,0,0,0.0,0,1,0,0,0
688,1964-10-14,0,0,0,0,0.0,0,0,0,0,0
689,1964-10-15,0,0,0,0,0.0,0,0,0,0,0
690,1964-10-16,1,1,0,0,0.0,0,0,0,0,0
691,1964-10-19,1,0,0,0,0.0,0,0,0,0,0
692,1964-10-20,0,0,0,0,1.0,0,0,0,0,0
693,1964-10-21,0,0,0,0,0.0,0,0,0,0,0
694,1964-10-22,0,0,0,0,0.0,0,0,0,0,0
695,1964-10-23,0,0,0,0,0.0,0,0,0,0,0
696,1964-10-26,0,0,0,0,0.0,0,0,0,0,0
697,1964-10-27,0,0,0,0,0.0,0,0,0,0,0
698,1964-10-28,0,0,0,0,0.0,0,0,0,0,0
699,1964-10-29,0,0,0,0,0.0,0,0,0,0,0
700,1964-10-30,0,0,0,0,0.0,0,0,0,0,0
701,1964-11-02,0,0,0,0,0.0,0,0,0,0,0
702,1964-11-04,0,0,0,0,0.0,0,0,0,0,0
703,1964-11-05,0,0,0,0,0.0,0,0,0,0,0
704,1964-11-06,0,0,0,0,0.0,0,0,0,0,0
705,1964-11-09,0,0,0,0,0.0,0,0,0,0,0
706,1964-11-10,0,0,0,0,0.0,0,0,0,0,0
707,1964-11-11,0,0,0,0,1.0,0,0,0,0,0
708,1964-11-12,0,0,0,0,0.0,0,0,0,0,0
709,1964-11-13,1,1,0,0,0.0,0,0,0,0,0
710,1964-11-16,1,1,1,0,0.0,0,1,0,1,0
711,1964-11-17,1,1,0,0,0.0,0,1,0,1,0
712,1964-11-18,0,0,0,0,0.0,0,1,0,0,0
713,1964-11-19,0,0,0,0,0.0,0,1,0,0,0
714,1964-11-20,0,1,0,0,0.0,0,1,0,0,0
715,1964-11-23,0,0,0,0,0.0,0,1,0,0,0
716,1964-11-24,0,0,0,0,0.0,0,1,0,0,0
717,1964-11-25,0,0,0,0,0.0,0,1,0,0,0
718,1964-11-27,0,0,0,0,0.0,0,0,0,0,0
719,1964-11-30,0,0,0,0,0.0,0,0,0,0,0
720,1964-12-01,0,0,0,0,0.0,0,0,0,0,0
721,1964-12-02,0,0,0,0,0.0,0,0,0,0,0
722,1964-12-03,0,0,0,0,0.0,0,0,0,0,0
723,1964-12-04,0,0,0,0,0.0,0,0,0,0,0
724,1964-12-07,1,0,0,0,0.0,0,0,0,0,0
725,1964-12-08,0,0,0,0,0.0,0,0,0,0,0
726,1964-12-09,0,0,0,0,0.0,0,0,0,0,0
727,1964-12-10,0,0,0,0,0.0,0,0,0,0,0
728,1964-12-11,0,0,0,0,0.0,0,0,0,0,0
729,1964-12-14,0,0,0,0,0.0,0,0,0,0,0
730,1964-12-15,0,0,0,0,0.0,0,0,0,0,0
731,1964-12-16,0,0,0,0,0.0,0,0,0,0,0
732,1964-12-17,1,0,0,0,0.0,0,0,0,0,0
733,1964-12-18,1,0,0,0,0.0,0,0,0,0,0
734,1964-12-21,1,0,0,0,0.0,0,0,0,0,0
735,1964-12-22,1,0,0,0,0.0,0,0,0,0,0
736,1964-12-23,0,0,0,0,0.0,0,0,0,0,0
737,1964-12-24,1,0,0,0,0.0,0,0,0,0,0
738,1964-12-28,1,0,0,0,0.0,0,0,0,0,0
739,1964-12-29,0,0,0,0,0.0,0,0,0,0,0
740,1964-12-30,0,0,0,0,0.0,0,0,0,0,0
741,1964-12-31,0,0,0,0,0.0,0,0,0,0,0
742,1965-01-04,0,0,0,0,1.0,0,0,0,0,0
743,1965-01-05,0,0,0,0,1.0,0,0,0,0,0
744,1965-01-06,0,0,0,0,1.0,0,0,0,0,0
745,1965-01-07,1,1,0,0,1.0,0,0,0,0,0
746,1965-01-08,1,1,0,0,1.0,0,0,0,0,0
747,1965-01-11,1,1,0,0,1.0,0,0,0,0,0
748,1965-01-12,1,1,0,0,1.0,0,0,0,0,0
749,1965-01-13,1,1,1,0,1.0,0,0,0,0,0
750,1965-01-14,1,1,1,1,1.0,0,0,1,0,0
751,1965-01-15,1,1,1,1,1.0,0,0,1,0,0
752,1965-01-18,1,1,1,1,1.0,0,0,1,0,0
753,1965-01-19,1,1,1,1,1.0,0,1,1,1,0
754,1965-01-20,1,1,1,1,1.0,1,1,1,1,0
755,1965-01-21,1,1,1,1,1.0,1,1,1,1,0
756,1965-01-22,1,1,1,1,1.0,1,1,1,1,0
757,1965-01-25,1,1,1,1,1.0,1,1,1,1,0
758,1965-01-26,1,1,1,1,1.0,1,1,1,1,0
759,1965-01-27,1,1,1,1,1.0,1,1,1,1,0
760,1965-01-28,1,1,1,1,1.0,1,1,1,1,0
761,1965-01-29,1,1,1,1,1.0,1,1,1,1,0
762,1965-02-01,1,1,1,1,1.0,1,1,1,1,0
763,1965-02-02,0,1,1,1,1.0,1,1,1,0,0
764,1965-02-03,0,1,1,1,1.0,1,1,1,0,0
765,1965-02-04,1,1,1,1,1.0,1,1,1,1,0
766,1965-02-05,0,1,1,1,1.0,1,1,1,0,0
767,1965-02-08,0,1,1,1,1.0,1,1,1,0,0
768,1965-02-09,1,1,1,1,1.0,1,1,1,1,0
769,1965-02-10,0,1,1,1,1.0,1,1,1,0,0
770,1965-02-11,0,1,1,1,1.0,1,1,1,0,0
771,1965-02-12,0,1,1,1,1.0,1,1,1,0,0
772,1965-02-15,0,1,1,1,1.0,1,1,1,0,0
773,1965-02-16,0,1,1,1,1.0,1,1,1,0,0
774,1965-02-17,0,1,1,1,1.0,1,1,1,0,0
775,1965-02-18,1,1,1,1,1.0,1,1,1,1,0
776,1965-02-19,1,1,1,1,1.0,1,1,1,1,0
777,1965-02-23,1,1,1,1,1.0,1,1,1,1,0
778,1965-02-24,1,1,1,1,1.0,1,1,1,1,0
779,1965-02-25,1,1,1,1,1.0,1,0,1,0,0
780,1965-02-26,1,1,1,1,1.0,1,0,1,0,0
781,1965-03-01,1,1,1,1,1.0,1,0,1,0,1
782,1965-03-02,1,1,1,1,1.0,1,0,1,0,1
783,1965-03-03,1,1,1,1,1.0,1,0,1,0,1
784,1965-03-04,1,1,1,1,1.0,1,1,1,1,1
785,1965-03-05,1,1,1,1,1.0,1,1,1,1,1
786,1965-03-08,1,1,1,1,1.0,1,1,1,1,1
787,1965-03-09,1,1,1,1,1.0,1,1,1,1,1
788,1965-03-10,1,1,1,1,1.0,1,1,1,1,1
789,1965-03-11,1,1,1,1,1.0,1,1,1,1,1
790,1965-03-12,1,1,1,1,1.0,1,1,1,1,1
791,1965-03-15,1,1,1,1,1.0,1,1,1,1,1
792,1965-03-16,1,1,1,1,1.0,1,1,1,1,1
793,1965-03-17,1,1,1,1,1.0,1,1,1,1,1
794,1965-03-18,1,1,1,1,1.0,1,1,1,1,1
795,1965-03-19,1,1,1,1,1.0,1,1,1,1,1
796,1965-03-22,1,1,1,1,1.0,1,1,1,1,1
797,1965-03-23,0,1,1,1,1.0,1,1,1,0,1
798,1965-03-24,0,1,1,1,1.0,1,1,1,0,1
799,1965-03-25,0,1,1,1,1.0,1,1,1,0,1
800,1965-03-26,0,1,1,1,1.0,1,1,1,0,1
801,1965-03-29,0,1,1,1,1.0,1,1,1,0,1
802,1965-03-30,0,1,1,1,1.0,1,1,1,0,1
803,1965-03-31,0,1,1,1,1.0,1,1,1,0,1
804,1965-04-01,0,1,1,1,1.0,1,1,1,0,1
805,1965-04-02,1,1,1,1,1.0,1,0,1,0,1
806,1965-04-05,1,1,1,1,1.0,1,0,1,0,1
807,1965-04-06,1,0,1,1,1.0,1,0,1,0,1
808,1965-04-07,1,0,1,1,1.0,1,0,1,0,1
809,1965-04-08,1,0,1,1,1.0,1,0,1,0,1
810,1965-04-09,1,1,1,1,1.0,1,1,1,1,1
811,1965-04-12,1,1,1,1,1.0,1,1,1,1,1
812,1965-04-13,1,1,1,1,1.0,1,1,1,1,1
813,1965-04-14,1,1,1,1,1.0,1,1,1,1,1
814,1965-04-15,1,1,1,1,1.0,1,1,1,1,1
815,1965-04-19,1,1,1,1,1.0,1,1,1,1,1
816,1965-04-20,1,1,1,1,1.0,1,1,1,1,1
817,1965-04-21,1,1,1,1,1.0,1,1,1,1,1
818,1965-04-22,1,1,1,1,1.0,1,1,1,1,1
819,1965-04-23,1,1,1,1,1.0,1,1,1,1,1
820,1965-04-26,1,1,1,1,1.0,1,1,1,1,1
821,1965-04-27,1,1,1,1,1.0,1,1,1,1,1
822,1965-04-28,1,1,1,1,1.0,1,1,1,1,1
823,1965-04-29,1,1,1,1,1.0,1,1,1,1,1
824,1965-04-30,1,1,1,1,1.0,1,1,1,1,1
825,1965-05-03,1,1,1,1,1.0,1,1,1,1,1
826,1965-05-04,1,1,1,1,1.0,1,1,1,1,1
827,1965-05-05,1,1,1,1,1.0,1,1,1,1,1
828,1965-05-06,1,1,1,1,1.0,1,1,1,1,1
829,1965-05-07,1,1,1,1,1.0,1,1,1,1,1
830,1965-05-10,0,1,1,1,1.0,1,1,1,0,1
831,1965-05-11,0,1,1,1,1.0,1,1,1,0,1
832,1965-05-12,1,1,1,1,1.0,1,1,1,1,1
833,1965-05-13,1,1,1,1,1.0,1,1,1,1,1
834,1965-05-14,0,1,1,1,1.0,1,1,1,0,1
835,1965-05-17,0,1,1,1,1.0,1,1,1,0,1
836,1965-05-18,0,1,1,1,0.0,1,1,1,0,1
837,1965-05-19,0,1,1,1,1.0,1,1,1,0,1
838,1965-05-20,0,0,1,1,0.0,1,1,1,0,1
839,1965-05-21,0,0,1,1,0.0,1,1,1,0,1
840,1965-05-24,0,0,1,1,1.0,1,0,1,0,1
841,1965-05-25,0,0,1,1,0.0,1,0,1,0,1
842,1965-05-26,0,0,1,1,0.0,1,0,1,0,1
843,1965-05-27,0,0,1,1,0.0,1,0,1,0,1
844,1965-05-28,1,1,1,1,0.0,1,0,1,0,1
845,1965-06-01,0,0,1,1,0.0,1,0,1,0,1
846,1965-06-02,1,0,1,1,0.0,1,0,1,0,1
847,1965-06-03,1,0,1,1,0.0,1,0,1,0,1
848,1965-06-04,1,0,1,1,0.0,1,0,1,0,1
849,1965-06-07,1,0,1,1,0.0,1,0,1,0,1
850,1965-06-08,0,0,0,1,0.0,1,0,0,0,1
851,1965-06-09,0,0,0,1,0.0,1,0,0,0,1
852,1965-06-10,0,0,0,1,0.0,1,0,0,0,1
853,1965-06-11,0,0,0,1,0.0,1,0,0,0,1
854,1965-06-14,0,0,0,0,0.0,1,0,0,0,1
855,1965-06-15,0,0,0,1,0.0,1,0,0,0,1
856,1965-06-16,0,0,0,1,0.0,1,0,0,0,1
857,1965-06-17,1,0,0,1,0.0,1,0,0,0,1
858,1965-06-18,1,0,0,1,0.0,1,0,0,0,1
859,1965-06-21,0,0,0,1,0.0,1,0,0,0,1
860,1965-06-22,0,0,0,1,0.0,1,0,0,0,1
861,1965-06-23,1,0,0,0,0.0,1,0,0,0,1
862,1965-06-24,0,0,0,0,0.0,1,0,0,0,1
863,1965-06-25,0,0,0,0,0.0,1,0,0,0,1
864,1965-06-28,0,0,0,0,0.0,0,0,0,0,1
865,1965-06-29,0,0,0,0,0.0,0,0,0,0,1
866,1965-06-30,1,0,0,0,0.0,0,0,0,0,1
867,1965-07-01,1,1,0,0,0.0,0,0,0,0,1
868,1965-07-02,1,1,0,0,1.0,0,0,0,0,1
869,1965-07-06,1,1,0,0,1.0,0,0,0,0,1
870,1965-07-07,1,1,0,0,0.0,0,0,0,0,1
871,1965-07-08,1,1,0,0,1.0,0,0,0,0,1
872,1965-07-09,1,1,0,0,0.0,0,0,0,0,1
873,1965-07-12,1,1,0,0,1.0,0,0,0,0,1
874,1965-07-13,1,1,0,0,0.0,0,0,0,0,1
875,1965-07-14,1,1,0,0,0.0,0,1,0,1,1
876,1965-07-15,1,1,0,1,0.0,0,1,0,1,1
877,1965-07-16,1,1,1,1,1.0,0,1,1,1,1
878,1965-07-19,1,1,1,1,1.0,0,1,1,1,1
879,1965-07-20,1,1,0,0,1.0,0,1,0,1,1
880,1965-07-21,0,1,0,0,1.0,0,1,0,0,1
881,1965-07-22,0,1,0,0,1.0,0,1,0,0,1
882,1965-07-23,0,1,0,0,1.0,0,1,0,0,0
883,1965-07-26,0,1,0,0,1.0,0,1,0,0,0
884,1965-07-27,0,1,0,0,1.0,0,1,0,0,0
885,1965-07-28,1,1,1,1,1.0,0,1,1,1,0
886,1965-07-29,1,1,1,1,1.0,0,1,1,1,0
887,1965-07-30,1,1,1,1,1.0,0,1,1,1,0
888,1965-08-02,1,1,1,1,1.0,0,1,1,1,0
889,1965-08-03,1,1,1,1,1.0,0,1,1,1,0
